From	To	Neuropil	Synapses	Neuro Transmitter
720575940636479668	720575940624163303	PVLP_R	1	OCT
720575940636479668	720575940624163303	SPS_R	3	OCT
720575940633529548	720575940624163303	GNG	7	GABA
720575940617991195	720575940624163303	SPS_L	3	ACH
720575940617991195	720575940624163303	SPS_R	1	ACH
720575940617991195	720575940624163303	IPS_R	3	ACH
720575940631721785	720575940624163303	IPS_R	2	GLUT
720575940631721785	720575940624163303	GNG	5	GLUT
720575940631844945	720575940624163303	GNG	4	ACH
720575940631844945	720575940624163303	IPS_R	3	ACH
720575940641486032	720575940624163303	IPS_L	7	ACH
720575940629421159	720575940624163303	GNG	7	ACH
720575940609488942	720575940624163303	GNG	7	ACH
720575940628613223	720575940624163303	SPS_R	3	ACH
720575940628613223	720575940624163303	SPS_L	3	ACH
720575940627691458	720575940624163303	GNG	6	ACH
720575940625878160	720575940624163303	IPS_R	3	GLUT
720575940625878160	720575940624163303	GNG	2	GLUT
720575940625878160	720575940624163303	SPS_R	1	GABA
720575940618019207	720575940624163303	GNG	5	ACH
720575940618019207	720575940624163303	IPS_L	1	ACH
720575940604737708	720575940624163303	GNG	2	ACH
720575940604737708	720575940624163303	IPS_R	4	ACH
720575940614570415	720575940624163303	IPS_L	5	GLUT
720575940614570415	720575940624163303	GNG	1	GLUT
720575940626138701	720575940624163303	GNG	3	GLUT
720575940626138701	720575940624163303	IPS_L	3	GLUT
720575940606852018	720575940624163303	IPS_L	1	GABA
720575940606852018	720575940624163303	IPS_R	3	GABA
720575940606852018	720575940624163303	SPS_R	2	GABA
720575940635620709	720575940624163303	GNG	6	ACH
720575940620252630	720575940624163303	IPS_R	6	ACH
720575940622266236	720575940624163303	GNG	6	GABA
720575940628375148	720575940624163303	IPS_R	3	ACH
720575940628375148	720575940624163303	GNG	3	ACH
720575940611813842	720575940624163303	GNG	6	ACH
720575940625025680	720575940624163303	SPS_R	4	ACH
720575940625025680	720575940624163303	IB_L	2	ACH
720575940629123454	720575940624163303	IPS_R	6	GLUT
720575940615076418	720575940624163303	GNG	6	ACH
720575940627149723	720575940624163303	IPS_R	6	GLUT
720575940623276168	720575940624163303	GNG	4	ACH
720575940623276168	720575940624163303	VES_R	1	ACH
720575940630175276	720575940624163303	SPS_R	1	SER
720575940630175276	720575940624163303	IPS_R	3	DA
720575940630175276	720575940624163303	IPS_L	1	SER
720575940615799179	720575940624163303	IPS_L	3	GABA
720575940615799179	720575940624163303	IPS_R	2	GABA
720575940630991567	720575940624163303	GNG	5	GLUT
720575940630219428	720575940624163303	IPS_L	1	ACH
720575940630219428	720575940624163303	GNG	4	ACH
720575940619625837	720575940624163303	GNG	3	GLUT
720575940619625837	720575940624163303	SPS_R	1	GABA
720575940619625837	720575940624163303	SPS_L	1	GLUT
720575940624675988	720575940624163303	GNG	5	ACH
720575940628876150	720575940624163303	IPS_R	2	ACH
720575940628876150	720575940624163303	GNG	3	ACH
720575940621114974	720575940624163303	SPS_L	2	GABA
720575940621114974	720575940624163303	IPS_R	3	GABA
720575940622594186	720575940624163303	GNG	4	ACH
720575940622594186	720575940624163303	IPS_R	1	ACH
720575940626494722	720575940624163303	IPS_R	1	ACH
720575940626494722	720575940624163303	GNG	4	ACH
720575940628709019	720575940624163303	SPS_R	3	ACH
720575940628709019	720575940624163303	IPS_R	1	ACH
720575940628709019	720575940624163303	VES_R	1	ACH
720575940642545883	720575940624163303	GNG	5	ACH
720575940626977947	720575940624163303	PLP_L	5	ACH
720575940624323110	720575940624163303	IPS_L	2	ACH
720575940624323110	720575940624163303	SPS_L	2	ACH
720575940624323110	720575940624163303	GNG	1	GLUT
720575940638453437	720575940624163303	SPS_R	1	ACH
720575940638453437	720575940624163303	GNG	4	ACH
720575940647586948	720575940624163303	GNG	5	ACH
720575940611385806	720575940624163303	IPS_L	5	ACH
720575940655013281	720575940624163303	GNG	5	ACH
720575940633396636	720575940624163303	IPS_R	5	ACH
720575940619432261	720575940624163303	IPS_R	5	ACH
720575940635552948	720575940624163303	SPS_R	5	ACH
720575940624163303	720575940615484063	CAN_L	3	GABA
720575940624163303	720575940615484063	GOR_L	3	GABA
720575940624163303	720575940615484063	GNG	44	GABA
720575940624163303	720575940615484063	SPS_R	12	GABA
720575940624163303	720575940615484063	SPS_L	56	GABA
720575940624163303	720575940615484063	IPS_L	51	GABA
720575940624163303	720575940615484063	IPS_R	29	GABA
720575940624163303	720575940628038808	SPS_R	22	GABA
720575940624163303	720575940628038808	IB_R	2	GABA
720575940624163303	720575940628038808	WED_R	2	GABA
720575940624163303	720575940628038808	IPS_L	35	GABA
720575940624163303	720575940628038808	SPS_L	36	GABA
720575940624163303	720575940628038808	GNG	45	GABA
720575940624163303	720575940628038808	IPS_R	42	GABA
720575940624163303	720575940628038808	CAN_L	4	GABA
720575940624163303	720575940628038808	CAN_R	4	GABA
720575940624163303	720575940617444130	VES_R	4	GABA
720575940624163303	720575940617444130	GNG	8	GABA
720575940624163303	720575940617444130	CAN_R	45	GABA
720575940624163303	720575940617444130	SPS_L	8	GABA
720575940624163303	720575940617444130	IPS_R	20	GABA
720575940624163303	720575940617444130	IPS_L	1	GABA
720575940624163303	720575940617444130	GOR_R	1	GABA
720575940624163303	720575940617444130	SPS_R	102	GABA
720575940624163303	720575940615626562	IPS_R	66	GABA
720575940624163303	720575940615626562	CAN_R	5	GABA
720575940624163303	720575940615626562	IPS_L	24	GABA
720575940624163303	720575940615626562	SPS_R	43	GABA
720575940624163303	720575940615626562	GNG	32	GABA
720575940624163303	720575940623455239	IPS_L	28	GABA
720575940624163303	720575940623455239	SPS_L	101	GABA
720575940624163303	720575940623455239	GOR_L	4	GABA
720575940624163303	720575940623455239	CAN_L	26	GABA
720575940624163303	720575940623455239	SPS_R	9	GABA
720575940624163303	720575940623455239	GNG	1	GLUT
720575940624163303	720575940622859021	GNG	25	GABA
720575940624163303	720575940622859021	CAN_R	1	GABA
720575940624163303	720575940622859021	IPS_R	55	GABA
720575940624163303	720575940622859021	SPS_R	82	GABA
720575940624163303	720575940631190016	WED_R	1	GABA
720575940624163303	720575940631190016	SPS_L	28	GABA
720575940624163303	720575940631190016	CAN_L	4	GABA
720575940624163303	720575940631190016	IB_R	2	GABA
720575940624163303	720575940631190016	IPS_L	29	GABA
720575940624163303	720575940631190016	GNG	39	GABA
720575940624163303	720575940631190016	GOR_L	1	GABA
720575940624163303	720575940631190016	IPS_R	34	GABA
720575940624163303	720575940631190016	SPS_R	20	GABA
720575940624163303	720575940631190016	CAN_R	5	GABA
720575940624163303	720575940616534338	CAN_R	17	GABA
720575940624163303	720575940616534338	GOR_L	2	GABA
720575940624163303	720575940616534338	SPS_L	47	GABA
720575940624163303	720575940616534338	CAN_L	16	GABA
720575940624163303	720575940616534338	SPS_R	56	GABA
720575940624163303	720575940616534338	IPS_L	16	GABA
720575940624163303	720575940616534338	IB_R	2	GABA
720575940624163303	720575940616534338	GOR_R	2	GABA
720575940624163303	720575940648646532	IB_L	4	GABA
720575940624163303	720575940648646532	GOR_L	7	GABA
720575940624163303	720575940648646532	IPS_L	13	GABA
720575940624163303	720575940648646532	IB_R	2	GLUT
720575940624163303	720575940648646532	SPS_R	43	GABA
720575940624163303	720575940648646532	SPS_L	39	GABA
720575940624163303	720575940648646532	CAN_L	9	GABA
720575940624163303	720575940648646532	CAN_R	30	GABA
720575940624163303	720575940624447240	IPS_R	51	GABA
720575940624163303	720575940624447240	GNG	23	GABA
720575940624163303	720575940624447240	SPS_R	59	GABA
720575940624163303	720575940624447240	CAN_R	14	GABA
720575940624163303	720575940626872932	CAN_L	8	GABA
720575940624163303	720575940626872932	IPS_R	4	GABA
720575940624163303	720575940626872932	CAN_R	15	GABA
720575940624163303	720575940626872932	SPS_L	50	GABA
720575940624163303	720575940626872932	GOR_L	4	GABA
720575940624163303	720575940626872932	IPS_L	7	GABA
720575940624163303	720575940626872932	VES_R	1	GLUT
720575940624163303	720575940626872932	IB_R	2	GLUT
720575940624163303	720575940626872932	SPS_R	52	GABA
720575940624163303	720575940606461216	IPS_L	57	GABA
720575940624163303	720575940606461216	GNG	24	GABA
720575940624163303	720575940606461216	CAN_L	1	GABA
720575940624163303	720575940606461216	SPS_L	51	GABA
720575940624163303	720575940621619627	IPS_L	8	GABA
720575940624163303	720575940621619627	SPS_L	34	GABA
720575940624163303	720575940621619627	CAN_R	19	GABA
720575940624163303	720575940621619627	SPS_R	55	GABA
720575940624163303	720575940621619627	CAN_L	6	GABA
720575940624163303	720575940621619627	IB_R	2	GABA
720575940624163303	720575940632777320	SPS_R	48	GABA
720575940624163303	720575940632777320	CAN_R	10	GABA
720575940624163303	720575940632777320	GNG	15	GABA
720575940624163303	720575940632777320	IPS_R	36	GABA
720575940624163303	720575940632777320	PLP_R	1	GABA
720575940624163303	720575940632777320	PVLP_R	2	GABA
720575940624163303	720575940632777320	IB_R	2	GABA
720575940624163303	720575940632777320	SPS_L	8	GLUT
720575940624163303	720575940633333017	CAN_L	5	GABA
720575940624163303	720575940633333017	IPS_L	33	GABA
720575940624163303	720575940633333017	SPS_L	53	GABA
720575940624163303	720575940633333017	GNG	28	GABA
720575940624163303	720575940630139386	SPS_R	1	GLUT
720575940624163303	720575940630139386	IPS_R	61	GABA
720575940624163303	720575940630139386	GNG	54	GABA
720575940624163303	720575940626044942	PLP_R	2	GABA
720575940624163303	720575940626044942	GNG	17	GABA
720575940624163303	720575940626044942	SPS_R	36	GABA
720575940624163303	720575940626044942	SAD	1	GABA
720575940624163303	720575940626044942	SPS_L	3	GLUT
720575940624163303	720575940626044942	VES_R	6	GABA
720575940624163303	720575940626044942	IPS_R	19	GABA
720575940624163303	720575940626044942	IB_R	4	GABA
720575940624163303	720575940626044942	CAN_R	13	GABA
720575940624163303	720575940627996285	GNG	13	GABA
720575940624163303	720575940627996285	IPS_L	23	GABA
720575940624163303	720575940627996285	GOR_L	3	GABA
720575940624163303	720575940627996285	CAN_L	3	GABA
720575940624163303	720575940627996285	PLP_L	4	GABA
720575940624163303	720575940627996285	SPS_R	2	GABA
720575940624163303	720575940627996285	SPS_L	48	GABA
720575940624163303	720575940618519710	IPS_L	47	GABA
720575940624163303	720575940618519710	SPS_L	1	GABA
720575940624163303	720575940618519710	GNG	47	GABA
720575940624163303	720575940625525740	GNG	17	GABA
720575940624163303	720575940625525740	SPS_L	32	GABA
720575940624163303	720575940625525740	GOR_L	3	GABA
720575940624163303	720575940625525740	CAN_L	3	GABA
720575940624163303	720575940625525740	SPS_R	5	GABA
720575940624163303	720575940625525740	IPS_L	24	GABA
720575940624163303	720575940631698340	PLP_R	4	GABA
720575940624163303	720575940631698340	GOR_R	1	GABA
720575940624163303	720575940631698340	PVLP_R	2	GABA
720575940624163303	720575940631698340	IB_R	3	GABA
720575940624163303	720575940631698340	SPS_R	65	GABA
720575940624163303	720575940639123544	SPS_L	3	GABA
720575940624163303	720575940639123544	PVLP_R	7	GABA
720575940624163303	720575940639123544	GNG	2	GABA
720575940624163303	720575940639123544	SPS_R	52	GABA
720575940624163303	720575940639123544	CAN_R	1	GABA
720575940624163303	720575940639123544	IB_R	4	GABA
720575940624163303	720575940639123544	PLP_R	4	GABA
720575940624163303	720575940628857210	GOR_L	1	GABA
720575940624163303	720575940628857210	IPS_L	8	GABA
720575940624163303	720575940628857210	SPS_R	11	GABA
720575940624163303	720575940628857210	SPS_L	51	GABA
720575940624163303	720575940625441003	GOR_L	13	GABA
720575940624163303	720575940625441003	PLP_L	3	GABA
720575940624163303	720575940625441003	IB_L	2	GABA
720575940624163303	720575940625441003	SPS_L	47	GABA
720575940624163303	720575940623637226	GNG	54	GABA
720575940624163303	720575940628642320	IPS_R	1	GABA
720575940624163303	720575940628642320	SPS_R	50	GABA
720575940624163303	720575940635552948	PVLP_R	2	GABA
720575940624163303	720575940635552948	PLP_R	2	GABA
720575940624163303	720575940635552948	SPS_R	43	GABA
720575940624163303	720575940635552948	GOR_R	1	GABA
720575940624163303	720575940623274966	GOR_L	6	GABA
720575940624163303	720575940623274966	IPS_L	12	GABA
720575940624163303	720575940623274966	SPS_L	26	GABA
720575940624163303	720575940613019541	GNG	37	GABA
720575940624163303	720575940613019541	UNASGD	2	GLUT
720575940624163303	720575940633529548	GNG	39	GABA
720575940624163303	720575940627800728	CAN_R	9	GABA
720575940624163303	720575940627800728	SPS_L	18	GABA
720575940624163303	720575940627800728	SPS_R	9	GABA
720575940624163303	720575940622500172	GNG	36	GABA
720575940624163303	720575940634356587	PLP_R	8	GABA
720575940624163303	720575940634356587	GOR_R	2	GABA
720575940624163303	720575940634356587	PVLP_R	6	GABA
720575940624163303	720575940634356587	IPS_R	2	GABA
720575940624163303	720575940634356587	SPS_R	18	GABA
720575940624163303	720575940626085562	UNASGD	2	GLUT
720575940624163303	720575940626085562	GNG	32	GABA
720575940624163303	720575940629780858	IPS_R	1	GABA
720575940624163303	720575940629780858	SPS_L	15	GABA
720575940624163303	720575940629780858	CAN_R	6	GABA
720575940624163303	720575940629780858	SPS_R	12	GABA
720575940624163303	720575940627087646	GNG	34	GABA
720575940624163303	720575940615310604	IB_R	4	GABA
720575940624163303	720575940615310604	SPS_R	16	GABA
720575940624163303	720575940615310604	SPS_L	11	GABA
720575940624163303	720575940615310604	CAN_L	2	GABA
720575940624163303	720575940614352278	GNG	33	GABA
720575940624163303	720575940619636615	IPS_L	15	GABA
